OBJECTID,PLANID,BLM_ORG_CD,OHV_DSG,DSG_REASON,RESTRICT_,RESTRICT_DETAIL,SHAPE_Length,SHAPE_Area
5695,Northwestern and Coastal Oregon RMP 2016,ORN05,Limited to Existing,BLM,,,0.201216977932591,0.000579071936972461
5696,Northwestern and Coastal Oregon RMP 2016,ORN05,Limited to Existing,BLM,,,0.0190477070218576,2.00171571347489e-05
5697,Northwestern and Coastal Oregon RMP 2016,ORN05,Limited to Existing,BLM,,,0.0270051828256625,3.54801053572441e-05
5698,Northwestern and Coastal Oregon RMP 2016,ORN05,Limited to Existing,BLM,,,0.059554808348799,7.19513698555041e-05
5699,Northwestern and Coastal Oregon RMP 2016,ORN05,Closed,ERMA,,,0.168128071499056,2.90788513345394e-05
5700,Northwestern and Coastal Oregon RMP 2016,ORN05,Limited to Existing,ERMA,,,0.354423244089138,0.00201362363833448
5701,Northwestern and Coastal Oregon RMP 2016,ORN05,Limited to Existing,SRMA,,,0.0121398762848319,7.44048719477698e-06
5702,Northwestern and Coastal Oregon RMP 2016,ORN05,Limited to Existing,ERMA,,,0.00239471776025122,2.49663240284755e-07
5703,Northwestern and Coastal Oregon RMP 2016,ORN05,Limited to Existing,SRMA,,,0.00302682946186796,4.80199929823213e-07
5704,Northwestern and Coastal Oregon RMP 2016,ORN05,Limited to Existing,,,,0.0076974176322323,2.85348068146166e-06
5705,Northwestern and Coastal Oregon RMP 2016,ORN05,Limited to Existing,ACEC,,,0.0751481099714017,0.000182499159462498
5706,Northwestern and Coastal Oregon RMP 2016,ORN05,Limited to Existing,ACEC,,,0.0139144267856557,7.66863099170184e-06
5707,Northwestern and Coastal Oregon RMP 2016,ORN05,Limited to Existing,ACEC,,,0.018291239719858,1.43836815025484e-05
5708,Northwestern and Coastal Oregon RMP 2016,ORN05,Limited to Existing,ACEC,,,0.0111469794510719,5.16889705279348e-06
5709,Northwestern and Coastal Oregon RMP 2016,ORN05,Limited to Existing,ACEC,,,0.0180757717309895,1.23467141004793e-05
5710,Southeastern Oregon RMP 2002,ORV04,Limited to Existing,SGHAB,,,0.0519256520858821,0.000163907515333867
5711,Southeastern Oregon RMP 2002,ORV04,Limited to Existing,SGHAB,,,0.0691176969393589,0.000290657455908323
5712,Southeastern Oregon RMP 2002,ORV04,Limited to Existing,SGHAB,,,0.0690420394641827,0.000252834052590421
5713,Southeastern Oregon RMP 2002,ORV04,Limited to Existing,SGHAB,,,0.0676249455822175,0.000275250137075179
5714,Southeastern Oregon RMP 2002,ORV04,Open,,,,0.083311306309756,0.000145533386557089
5715,Southeastern Oregon RMP 2002,ORV04,Limited to Existing,SGHAB,,,0.251439070863604,0.00131859126833036
5716,Northwestern and Coastal Oregon RMP 2016,ORN05,Limited to Existing,BLM,,,0.0180691517511292,1.95388754675106e-05
5717,Northwestern and Coastal Oregon RMP 2016,ORN05,Limited to Existing,BLM,,,0.0690386889696177,0.000234493680305517
5718,Northwestern and Coastal Oregon RMP 2016,ORN05,Limited to Existing,ERMA,,,0.0699845425787345,0.0002980167672862
5719,Northwestern and Coastal Oregon RMP 2016,ORN05,Limited to Existing,BLM,,,0.0742055506519218,-0.000275504922064262
5720,Northwestern and Coastal Oregon RMP 2016,ORN05,Limited to Existing,ERMA,,,0.0410819982068811,-5.8161203863346e-06
5721,Northwestern and Coastal Oregon RMP 2016,ORN05,Limited to Existing,BLM,,,0.0276452534978083,-1.16542734032246e-05
5722,Southeastern Oregon RMP 2002,ORV04,Open,BLMOPEN,,,0.331944584772324,0.00167713845394995
5723,Southeastern Oregon RMP 2002,ORV04,Limited to Existing,SGHAB,,,0.0180952293199771,1.71407155576657e-05
5724,Southeastern Oregon RMP 2002,ORV04,Limited to Existing,SGHAB,,,0.0180958431623047,1.71417543256238e-05
5725,Southeastern Oregon RMP 2002,ORV04,Limited to Existing,SGHAB,,,0.0284164605497319,3.43909603439761e-05
5726,Southeastern Oregon RMP 2002,ORV04,Limited to Existing,SGHAB,,,0.0188332470584159,1.28156681459625e-05
5727,Southeastern Oregon RMP 2002,ORV04,Open,BLMOPEN,,,0.00418951683033407,7.76267122390011e-07
5728,Southeastern Oregon RMP 2002,ORV04,Open,BLMOPEN,,,0.0184305937918744,2.63775449792576e-06
5729,Southeastern Oregon RMP 2002,ORV04,Limited to Existing,SGHAB,,,0.0175948194515057,1.10117232690467e-05
5730,Southeastern Oregon RMP 2002,ORV04,Limited to Existing,SGHAB,,,0.0106783576823042,1.33203786012456e-06
5731,Southeastern Oregon RMP 2002,ORV04,Limited to Existing,SGHAB,,,0.0109498201326077,1.98581188133989e-06
5732,Southeastern Oregon RMP 2002,ORV04,Limited to Existing,SGHAB,,,0.0208628486996733,2.4250667478237e-05
5733,Southeastern Oregon RMP 2002,ORV04,Limited to Existing,SGHAB,,,0.0258715116620475,3.43757136526829e-05
5734,Southeastern Oregon RMP 2002,ORV04,Limited to Existing,SGHAB,,,0.026190624942798,3.57460339840621e-05
5735,Southeastern Oregon RMP 2002,ORV04,Limited to Existing,SGHAB,,,0.0103660971456934,9.57563469535353e-07
5736,Southeastern Oregon RMP 2002,ORV04,Limited to Existing,SGHAB,,,0.0180946223570493,1.71397524592715e-05
5737,Southeastern Oregon RMP 2002,ORV04,Limited to Existing,SGHAB,,,0.00138105994331373,1.09689257369385e-07
5738,Upper Deschutes Resource Area RMP 2015,ORP06,Limited to Existing,SGHAB,,Roads only emphasis,0.0242013956786644,3.5461348377691e-05
5739,Upper Deschutes Resource Area RMP 2015,ORP06,Limited to Existing,SGHAB,,Roads only emphasis,0.0270838137541412,3.56347563042112e-05
5740,Northwestern and Coastal Oregon RMP 2016,ORN05,Limited to Existing,BLM,,,0.0168915884455574,1.72596201277447e-05
5741,Upper Deschutes Resource Area RMP 2015,ORP06,Limited to Existing,SGHAB,,Roads only emphasis,0.0174210568286951,1.8418973180524e-05
5742,Northwestern and Coastal Oregon RMP 2016,ORN05,Limited to Existing,BLM,,,0.0171139573376392,1.78176608674606e-05
5743,Upper Deschutes Resource Area RMP 2015,ORP06,Limited to Existing,SGHAB,,Roads only emphasis,0.0272293601776092,3.58787807846412e-05
5744,Northwestern and Coastal Oregon RMP 2016,ORN02,Limited to Existing,BLM,,,0.0277943399280974,3.71341118790738e-05
5745,Upper Deschutes Resource Area RMP 2015,ORP06,Limited to Existing,SGHAB,,Roads only emphasis,0.044375998691925,8.96829680644133e-05
5746,Upper Deschutes Resource Area RMP 2015,ORP06,Closed,UNK,,Non-motorized recreation exclusive,0.0623487400602502,0.000110539159212784
5747,Southeastern Oregon RMP 2002,ORV04,Limited to Existing,SGHAB,,,0.0695031649833509,0.000202198043332253
5748,Southeastern Oregon RMP 2002,ORV04,Limited to Existing,SGHAB,,,0.0528103402907235,9.5281620805957e-05
5749,Southeastern Oregon RMP 2002,ORV04,Limited to Existing,SGHAB,,,0.0700770848141193,0.000297646835609358
5750,Southeastern Oregon RMP 2002,ORV04,Limited to Existing,SGHAB,,,0.232771675119374,0.000893397905848585
5751,Northwestern and Coastal Oregon RMP 2016,ORN05,Limited to Existing,BLM,,,0.069332519051897,0.000292313684390948
5752,Northwestern and Coastal Oregon RMP 2016,ORN05,Limited to Existing,BLM,,,0.0543564382527405,0.000132455267370779
5753,Northwestern and Coastal Oregon RMP 2016,ORN05,Limited to Existing,BLM,,,0.0752868873609063,0.000229780944069367
5754,Northwestern and Coastal Oregon RMP 2016,ORN05,Limited to Existing,BLM,,,0.0486000345997419,0.000143244571636474
5755,Upper Deschutes Resource Area RMP 2015,ORP06,Closed,UNK,,Non-motorized recreation exclusive,0.0173819919243303,1.83776690016148e-05
5756,Northwestern and Coastal Oregon RMP 2016,ORN02,Limited to Existing,BLM,,,0.057630057325239,0.000117085491712029
5757,Upper Deschutes Resource Area RMP 2015,ORP06,Closed,UNK,,Non-motorized recreation exclusive,0.0173849623357602,1.83800050559479e-05
5758,Northwestern and Coastal Oregon RMP 2016,ORN05,Limited to Existing,BLM,,,0.0280922939058684,-1.54589735924486e-05
5759,Northwestern and Coastal Oregon RMP 2016,ORN05,Limited to Existing,BLM,,,0.0375133942831817,-4.14273637826656e-05
5760,Northwestern and Coastal Oregon RMP 2016,ORN05,Limited to Existing,ERMA,,,0.0473431307059789,-7.58126409170499e-06
5761,Northwestern and Coastal Oregon RMP 2016,ORN05,Limited to Existing,ACEC,,,0.0732657185869191,-0.000172051252073002
5762,Northwestern and Coastal Oregon RMP 2016,ORN05,Limited to Existing,BLM,,,0.0272499258283283,3.03874345356501e-05
5763,Northwestern and Coastal Oregon RMP 2016,ORN05,Limited to Existing,BLM,,,0.0167517555205647,5.67135364375066e-06
5764,Northwestern and Coastal Oregon RMP 2016,ORN05,Limited to Existing,BLM,,,0.00545950083890365,1.08217579238123e-06
5765,Northwestern and Coastal Oregon RMP 2016,ORN05,Limited to Existing,ERMA,,,0.00633173101179996,8.10979337719284e-07
5766,Northwestern and Coastal Oregon RMP 2016,ORN02,Limited to Existing,BLM,,,0.0245935017713385,3.63697401255411e-05
5767,Northwestern and Coastal Oregon RMP 2016,ORN02,Limited to Existing,BLM,,,0.0170361853456123,1.77519262841843e-05
5768,Upper Deschutes Resource Area RMP 2015,ORP06,Limited to Existing,SGHAB,,Roads only emphasis,0.0175153932006356,1.87722471925603e-05
5769,Northwestern and Coastal Oregon RMP 2016,ORN05,Limited to Existing,BLM,,,0.0173015098525544,1.81849658595587e-05
5770,Upper Deschutes Resource Area RMP 2015,ORP06,Closed,UNK,,Non-motorized recreation exclusive,0.0316182239023458,5.43950329032742e-05
5771,Upper Deschutes Resource Area RMP 2015,ORP06,Closed,UNK,,Non-motorized recreation exclusive,0.0538922754080215,0.000135547289798264
5772,Northwestern and Coastal Oregon RMP 2016,ORN05,Limited to Existing,BLM,,,0.0171643663086141,1.7918246619181e-05
5773,Northwestern and Coastal Oregon RMP 2016,ORN05,Limited to Existing,BLM,,,0.0244801229270556,3.63207245814277e-05
5774,Southeastern Oregon RMP 2002,ORV04,Limited to Existing,SGHAB,,,0.0269910290098004,3.46857112225964e-05
5775,Northwestern and Coastal Oregon RMP 2016,ORN05,Limited to Existing,BLM,,,0.0346182707544353,5.46095531713763e-05
5776,Upper Deschutes Resource Area RMP 2015,ORP06,Closed,UNK,,Non-motorized recreation exclusive,0.0246228056938494,3.66935674614792e-05
5777,Southeastern Oregon RMP 2002,ORV04,Limited to Existing,SGHAB,,,0.0689994475890239,0.000217121601774939
5778,Southeastern Oregon RMP 2002,ORV04,Limited to Existing,SGHAB,,,0.0693415377223657,0.000291433051066115
5779,Northwestern and Coastal Oregon RMP 2016,ORN05,Limited to Existing,BLM,,,0.0682630513705008,0.000284440708700973
5780,Northwestern and Coastal Oregon RMP 2016,ORN05,Limited to Existing,BLM,,,0.0693886908503337,0.0002925415748938
5781,Northwestern and Coastal Oregon RMP 2016,ORN05,Limited to Existing,BLM,,,0.067271855926462,-6.70958360507951e-05
5782,Northwestern and Coastal Oregon RMP 2016,ORN05,Limited to Existing,BLM,,,0.0937020642394187,-0.000175537623142588
5783,Northwestern and Coastal Oregon RMP 2016,ORN05,Limited to Existing,ERMA,,,0.078959759903358,-1.1801714255301e-05
5784,Upper Deschutes Resource Area RMP 2015,ORP06,Limited to Existing,SGHAB,,Roads only emphasis,0.0171962209151339,1.79595305409738e-05
5785,Upper Deschutes Resource Area RMP 2015,ORP06,Closed,UNK,,Non-motorized recreation exclusive,0.0685371240390235,0.000285367531166233
5786,Northwestern and Coastal Oregon RMP 2016,ORN05,Limited to Existing,BLM,,,0.0476583867503145,7.36100194410115e-05
5787,Northwestern and Coastal Oregon RMP 2016,ORN05,Limited to Existing,BLM,,,0.027566545983504,3.67159316082813e-05
5788,Northwestern and Coastal Oregon RMP 2016,ORN02,Limited to Existing,BLM,,,0.0275297763561431,3.68565526559518e-05
5789,John Day Basin Resource Management Plan (2015),ORP04,Limited to Existing,SRMA,,,0.0693864371991395,0.000238466531975809
5790,Upper Deschutes Resource Area RMP 2015,ORP06,Limited to Existing,SGHAB,,Multi-use separate facilities,0.0173896244615613,1.83466867020793e-05
5791,Upper Deschutes Resource Area RMP 2015,ORP06,Closed,UNK,,Non-motorized recreation exclusive,0.0273947799275221,3.6449412903858e-05
5792,Northwestern and Coastal Oregon RMP 2016,ORN05,Limited to Existing,BLM,,,0.0174453870440386,1.85210121503366e-05
5793,Upper Deschutes Resource Area RMP 2015,ORP06,Closed,UNK,,Non-motorized recreation exclusive,0.0442550316910496,7.15686619189356e-05
5794,Steens Mountain Cooperative Management and Protection Area RMP 2005,ORB06,Closed,WILD,,,0.218776788407703,0.00191038439760187
5795,Steens Mountain Cooperative Management and Protection Area RMP 2005,ORB06,Limited to Existing,CMPA,,,0.0104128071749965,1.2202052357196e-06
5796,Steens Mountain Cooperative Management and Protection Area RMP 2005,ORB06,Limited to Existing,ACEC,,,0.0112153893392349,4.56127171757601e-06
5797,Steens Mountain Cooperative Management and Protection Area RMP 2005,ORB06,Limited to Existing,CMPA,,,0.0034415374703226,2.97491614472015e-08
5798,Steens Mountain Cooperative Management and Protection Area RMP 2005,ORB06,Limited to Existing,CMPA,,,0.00975676973157785,1.39316573737845e-08
5799,Steens Mountain Cooperative Management and Protection Area RMP 2005,ORB06,Limited to Existing,CMPA,,,0.0144843215151859,2.22019051579973e-08
5800,Steens Mountain Cooperative Management and Protection Area RMP 2005,ORB06,Limited to Existing,WSA,,,0.0152957819362242,4.60707237885159e-07
5801,Steens Mountain Cooperative Management and Protection Area RMP 2005,ORB06,Closed,WSR,,,0.0267877881091391,1.3315619510129e-07
5802,Steens Mountain Cooperative Management and Protection Area RMP 2005,ORB06,Closed,WSR,,,0.0177656771169057,1.7867025975545e-07
5803,Steens Mountain Cooperative Management and Protection Area RMP 2005,ORB06,Closed,WSR,,,0.0145148419293964,1.81979427033272e-07
5804,Steens Mountain Cooperative Management and Protection Area RMP 2005,ORB06,Limited to Existing,CMPA,,,0.00966917319167876,3.8600450753035e-08
5805,Steens Mountain Cooperative Management and Protection Area RMP 2005,ORB06,Limited to Existing,CMPA,,,0.0113744878074365,3.58783330037905e-06
5806,Steens Mountain Cooperative Management and Protection Area RMP 2005,ORB06,Limited to Existing,CMPA,,,0.00969585576673337,2.71730295729569e-07
5807,Steens Mountain Cooperative Management and Protection Area RMP 2005,ORB06,Limited to Existing,CMPA,,,0.00970188069064421,2.09121901745411e-07
5808,Steens Mountain Cooperative Management and Protection Area RMP 2005,ORB06,Limited to Existing,CMPA,,,0.00986450845924629,2.25245320612021e-07
5809,Steens Mountain Cooperative Management and Protection Area RMP 2005,ORB06,Limited to Existing,CMPA,,,0.0514003251769539,2.28274420564181e-06
5810,Steens Mountain Cooperative Management and Protection Area RMP 2005,ORB06,Limited to Existing,WSA,,,0.170030987289525,0.000867538998757824
5811,Steens Mountain Cooperative Management and Protection Area RMP 2005,ORB06,Closed,WSR,,,0.00353843380403966,3.8012280443376e-07
5812,Steens Mountain Cooperative Management and Protection Area RMP 2005,ORB06,Limited to Existing,CMPA,,,0.0291440867681523,2.76123005416149e-07
5813,Steens Mountain Cooperative Management and Protection Area RMP 2005,ORB06,Limited to Existing,CMPA,,,0.0196485209327106,6.81582117571607e-08
5814,Steens Mountain Cooperative Management and Protection Area RMP 2005,ORB06,Closed,WSR,,,0.00117252137397011,2.03019233278399e-08
5815,Steens Mountain Cooperative Management and Protection Area RMP 2005,ORB06,Closed,WSR,,,0.00464919817935997,4.10053996321433e-07
5816,Steens Mountain Cooperative Management and Protection Area RMP 2005,ORB06,Limited to Existing,ACEC,,,0.0244645384727646,3.37028076102212e-05
5817,Steens Mountain Cooperative Management and Protection Area RMP 2005,ORB06,Closed,WSR,,,0.00197100063802928,6.24384633317364e-08
5818,Steens Mountain Cooperative Management and Protection Area RMP 2005,ORB06,Closed,WSR,,,0.00100245483493791,2.9111241897193e-08
5819,Steens Mountain Cooperative Management and Protection Area RMP 2005,ORB06,Limited to Existing,CMPA,,,0.00587214379421147,1.2574610387138e-06
5820,Steens Mountain Cooperative Management and Protection Area RMP 2005,ORB06,Limited to Existing,CMPA,,,0.00856954843435885,3.0789914211854e-06
5821,Steens Mountain Cooperative Management and Protection Area RMP 2005,ORB06,Closed,WSR,,,0.0107388213942493,1.42953188262253e-06
5822,Steens Mountain Cooperative Management and Protection Area RMP 2005,ORB06,Closed,WSR,,,0.000643180750585038,5.18552643659448e-09
5823,Steens Mountain Cooperative Management and Protection Area RMP 2005,ORB06,Limited to Existing,WSA,,,0.249737470882946,0.00123393986745595
5824,Steens Mountain Cooperative Management and Protection Area RMP 2005,ORB06,Limited to Existing,WSA,,,0.0470169211284391,1.41401100061222e-06
5825,Steens Mountain Cooperative Management and Protection Area RMP 2005,ORB06,Closed,WSR,,,0.129182564166196,0.000382145303167455
5826,Steens Mountain Cooperative Management and Protection Area RMP 2005,ORB06,Limited to Existing,WSA,,,0.0376320217962246,1.24301178146966e-06
5827,Steens Mountain Cooperative Management and Protection Area RMP 2005,ORB06,Closed,WILD,,,0.526630420948344,0.00677933987146728
5828,Steens Mountain Cooperative Management and Protection Area RMP 2005,ORB06,Limited to Existing,CMPA,,,0.0165199117418632,2.47342815026511e-06
5829,Steens Mountain Cooperative Management and Protection Area RMP 2005,ORB06,Limited to Existing,CMPA,,,0.0134250846265767,8.68606905835209e-07
5830,Steens Mountain Cooperative Management and Protection Area RMP 2005,ORB06,Limited to Existing,CMPA,,,0.0114669823443668,7.12496022263385e-06
5831,Steens Mountain Cooperative Management and Protection Area RMP 2005,ORB06,Limited to Existing,CMPA,,,0.01717056495242,5.63950600119832e-07
5832,Steens Mountain Cooperative Management and Protection Area RMP 2005,ORB06,Limited to Existing,CMPA,,,0.0114509886897736,2.28886242714412e-07
5833,Steens Mountain Cooperative Management and Protection Area RMP 2005,ORB06,Limited to Existing,CMPA,,,0.00355416388895986,6.60023359561974e-09
5834,Steens Mountain Cooperative Management and Protection Area RMP 2005,ORB06,Limited to Existing,CMPA,,,0.0230076223568871,9.01638365712075e-06
5835,Steens Mountain Cooperative Management and Protection Area RMP 2005,ORB06,Limited to Existing,CMPA,,,0.0118498938777326,7.43588379378317e-06
5836,Steens Mountain Cooperative Management and Protection Area RMP 2005,ORB06,Limited to Existing,WSA,,,0.201189044781976,0.000635647651053961
5837,Steens Mountain Cooperative Management and Protection Area RMP 2005,ORB06,Limited to Existing,WSA,,,0.0280711823937428,8.49017377503953e-07
5838,Steens Mountain Cooperative Management and Protection Area RMP 2005,ORB06,Limited to Existing,,,,0.179197953744371,0.000151597730518933
5839,Steens Mountain Cooperative Management and Protection Area RMP 2005,ORB06,Limited to Existing,CMPA,,,0.0133006792595387,8.7188074118232e-06
5840,Steens Mountain Cooperative Management and Protection Area RMP 2005,ORB06,Limited to Existing,CMPA,,,0.00292408458980548,9.41207586040425e-09
5841,Steens Mountain Cooperative Management and Protection Area RMP 2005,ORB06,Limited to Existing,CMPA,,,0.019388724659925,3.75237356567922e-08
5842,Steens Mountain Cooperative Management and Protection Area RMP 2005,ORB06,Limited to Existing,CMPA,,,0.0036391894323783,2.89412478018283e-08
5843,Steens Mountain Cooperative Management and Protection Area RMP 2005,ORB06,Limited to Existing,CMPA,,,0.0118082501700172,4.77882326259418e-07
5844,Steens Mountain Cooperative Management and Protection Area RMP 2005,ORB06,Limited to Existing,CMPA,,,0.00348846234254399,2.21628891525789e-08
5845,Steens Mountain Cooperative Management and Protection Area RMP 2005,ORB06,Limited to Existing,CMPA,,,0.0169243471824445,1.7471003176559e-05
5846,Steens Mountain Cooperative Management and Protection Area RMP 2005,ORB06,Limited to Existing,ACEC,,,0.00721379540974627,6.82810936243864e-09
5847,Steens Mountain Cooperative Management and Protection Area RMP 2005,ORB06,Limited to Existing,CMPA,,,0.00792168832031253,2.86380197955102e-06
5848,Steens Mountain Cooperative Management and Protection Area RMP 2005,ORB06,Limited to Existing,CMPA,,,0.216429767553702,0.00141113196260049
